Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
5644.0000,9.3936,15.8991,0.0000,140477.3000,-140477.3000,6.4346,0.0000,20979.5401,20979.5401,314.2558,161456.8401,0.0000,-161456.8401,9.3606,15.0968,0.0000,11646.9000,-11646.9000,0.6080,0.0000,1804.3878,1804.3878,29.6927,13451.2878,0.0000,-13451.2878,15.9509,9.0499,12.5004,2.7771,187453.9349,15.8991,16.0430,15.9710,-12.5685,1.9422,15.8174,15.9346,15.8760,-12.1220,2.5502,15.8991,15.9601,15.9296,-12.6405,-4.4924,9.3606,9.7848,9.5727,-33.0406,-1.9422,9.0499,9.3606,9.2053,-34.1695,-2.5502,9.0499,9.2244,9.1371,-34.4339,4.4924,0.1000,7.8141,-152124.2000,187453.9349
5645.0000,9.4301,15.9319,0.0000,148949.4000,-148949.4000,6.8274,0.0000,22261.1639,22261.1639,333.4372,171210.5639,0.0000,-171210.5639,9.4108,15.1457,0.0000,8466.8000,-8466.8000,0.4421,0.0000,1312.3367,1312.3367,21.5920,9779.1367,0.0000,-9779.1367,16.0020,9.0749,12.5385,2.8774,194226.3224,15.9319,16.0751,16.0035,-12.4056,2.1284,15.9152,16.0115,15.9634,-11.2954,2.5705,15.9319,15.9969,15.9644,-12.4742,-4.6989,9.4108,9.8026,9.6067,-32.8383,-2.1284,9.0749,9.4108,9.2429,-34.0621,-2.5705,9.0749,9.2615,9.1682,-34.4358,4.6989,0.1000,7.8141,-157416.2000,194226.3224
5646.0000,9.6528,16.1569,0.0000,233519.5000,-233519.5000,10.7061,0.0000,35058.0203,35058.0203,522.8670,268577.5203,0.0000,-268577.5203,9.6422,15.3779,0.0000,2174.9000,-2174.9000,0.1136,0.0000,337.8574,337.8574,5.5472,2512.7574,0.0000,-2512.7574,16.1898,9.4697,12.8297,4.1547,280439.8315,16.1569,16.2072,16.1821,-10.4247,3.5308,16.1814,16.2109,16.1961,-8.8006,3.6444,16.1569,16.1791,16.1680,-10.2070,-7.1752,9.6422,9.8516,9.7469,-31.3209,-3.5308,9.4697,9.6422,9.5559,-30.5113,-3.6444,9.4697,9.5550,9.5124,-30.5043,7.1752,0.1000,7.8141,-235694.4000,280439.8315
5647.0000,9.7728,16.2705,0.0000,282394.4000,-282394.4000,12.9637,0.0000,42499.3287,42499.3287,633.1268,324893.7287,0.0000,-324893.7287,9.7672,15.4999,0.0000,5343.5000,-5343.5000,0.2792,0.0000,831.1024,831.1024,13.6381,6174.6024,0.0000,-6174.6024,16.2955,9.6120,12.9537,5.0575,341383.1310,16.2705,16.3155,16.2930,-9.5439,4.2282,16.2649,16.3031,16.2840,-8.3933,4.5074,16.2705,16.2916,16.2811,-9.3599,-8.7356,9.7672,9.9405,9.8538,-30.4114,-4.2282,9.6120,9.7672,9.6896,-29.6531,-4.5074,9.6120,9.6916,9.6518,-29.6346,8.7356,0.1000,7.8141,-287737.9000,341383.1310
5648.0000,9.9021,16.3975,0.0000,300373.3000,-300373.3000,13.7988,0.0000,45324.9528,45324.9528,673.9112,345698.2528,0.0000,-345698.2528,9.8839,15.6154,0.0000,39990.0000,-39990.0000,2.0906,0.0000,6227.1114,6227.1114,102.1034,46217.1114,0.0000,-46217.1114,16.3341,9.7720,13.0530,5.9580,402165.4553,16.3975,16.4374,16.4174,-8.5048,3.9027,16.1507,16.2041,16.1774,-10.2137,5.9934,16.3975,16.4129,16.4052,-8.3603,-9.8961,9.8839,10.0632,9.9735,-29.3856,-3.9027,9.7720,9.8839,9.8279,-28.6380,-5.9934,9.7720,9.8385,9.8052,-28.4762,9.8961,0.1000,7.8141,-340363.3000,402165.4553
5649.0000,9.8996,16.3900,0.0000,312609.6000,-312609.6000,14.3719,0.0000,47168.9597,47168.9597,701.8997,359778.5597,0.0000,-359778.5597,9.8772,15.6067,0.0000,53295.6000,-53295.6000,2.7872,0.0000,8298.4561,8298.4561,136.1231,61594.0561,0.0000,-61594.0561,16.3083,9.7619,13.0351,6.4186,433257.5672,16.3900,16.4500,16.4200,-8.9891,3.8616,16.0965,16.1439,16.1202,-11.0131,6.6488,16.3900,16.4123,16.4011,-8.9453,-10.5103,9.8772,10.0769,9.9771,-29.8229,-3.8616,9.7619,9.8772,9.8195,-29.3958,-6.6488,9.7619,9.8344,9.7982,-29.2702,10.5103,0.1000,7.8141,-365905.2000,433257.5672
5650.0000,9.8839,16.3741,0.0000,323045.0000,-323045.0000,14.8514,0.0000,48727.7940,48727.7940,725.3196,371772.7940,0.0000,-371772.7940,9.8587,15.5882,0.0000,64953.7000,-64953.7000,3.3968,0.0000,10111.8232,10111.8232,165.8959,75065.5232,0.0000,-75065.5232,16.2738,9.7500,13.0119,6.8024,459164.8315,16.3741,16.4400,16.4071,-9.4517,3.8182,16.0390,16.0853,16.0622,-11.7217,7.2150,16.3741,16.3970,16.3856,-9.4417,-11.0332,9.8587,10.0664,9.9626,-30.2841,-3.8182,9.7500,9.8587,9.8044,-29.9537,-7.2150,9.7500,9.8207,9.7854,-29.8313,11.0332,0.1000,7.8141,-387998.7000,459164.8315
5651.0000,9.8580,16.3484,0.0000,331356.8000,-331356.8000,15.2321,0.0000,49955.0109,49955.0109,743.9126,381311.8109,0.0000,-381311.8109,9.8311,15.5607,0.0000,74386.0000,-74386.0000,3.8899,0.0000,11577.0138,11577.0138,189.9760,85963.0138,0.0000,-85963.0138,16.2346,9.7263,12.9804,7.1113,480011.0013,16.3484,16.4195,16.3840,-9.9153,3.7807,15.9840,16.0294,16.0067,-12.3250,7.6706,16.3484,16.3720,16.3602,-9.9323,-11.4514,9.8311,10.0453,9.9382,-30.7447,-3.7807,9.7263,9.8311,9.7787,-30.4985,-7.6706,9.7263,9.7962,9.7612,-30.3827,11.4514,0.1000,7.8141,-405742.8000,480011.0013
5652.0000,9.8164,16.3070,0.0000,341084.7000,-341084.7000,15.6769,0.0000,51377.7599,51377.7599,765.6352,392462.4599,0.0000,-392462.4599,9.7892,15.5190,0.0000,77413.3000,-77413.3000,4.0479,0.0000,12043.1357,12043.1357,197.6912,89456.4357,0.0000,-89456.4357,16.1929,9.6846,12.9388,7.3354,495138.7662,16.3070,16.3824,16.3447,-10.4870,3.8764,15.9414,15.9858,15.9636,-12.7322,7.9242,16.3070,16.3319,16.3195,-10.5199,-11.8006,9.7892,10.0043,9.8968,-31.3270,-3.8764,9.6846,9.7892,9.7369,-31.1364,-7.9242,9.6846,9.7547,9.7196,-31.0387,11.8006,0.1000,7.8141,-418498.0000,495138.7662
5653.0000,9.8180,16.3102,0.0000,348803.8000,-348803.8000,16.0278,0.0000,52542.1830,52542.1830,782.7699,401345.9830,0.0000,-401345.9830,9.7899,15.5204,0.0000,89894.5000,-89894.5000,4.6999,0.0000,13984.9226,13984.9226,229.5358,103879.4226,0.0000,-103879.4226,16.1746,9.6951,12.9349,7.6743,518015.1282,16.3102,16.3820,16.3461,-10.4839,3.7760,15.9042,15.9466,15.9254,-13.0685,8.4759,16.3102,16.3324,16.3213,-10.5094,-12.2518,9.7899,10.0049,9.8974,-31.3172,-3.7760,9.6951,9.7899,9.7425,-31.1086,-8.4759,9.6951,9.7604,9.7277,-30.9954,12.2518,0.1000,7.8141,-438698.3000,518015.1282
5654.0000,9.8522,16.3450,0.0000,364063.6000,-364063.6000,16.7291,0.0000,54879.2944,54879.2944,817.0229,418942.8944,0.0000,-418942.8944,9.8244,15.5551,0.0000,103696.7000,-103696.7000,5.4215,0.0000,16137.6864,16137.6864,264.7788,119834.3864,0.0000,-119834.3864,16.1891,9.7400,12.9646,8.1626,550975.0551,16.3450,16.4104,16.3777,-10.1479,3.7692,15.9059,15.9425,15.9242,-12.9518,9.1907,16.3450,16.3640,16.3545,-10.1554,-12.9599,9.8244,10.0331,9.9288,-30.9705,-3.7692,9.7400,9.8244,9.7822,-30.7067,-9.1907,9.7400,9.7995,9.7698,-30.5815,12.9599,0.1000,7.8141,-467760.3000,550975.0551
5655.0000,9.8806,16.3725,0.0000,378780.3000,-378780.3000,17.4089,0.0000,57130.9597,57130.9597,850.2214,435911.2597,0.0000,-435911.2597,9.8527,15.5830,0.0000,118097.0000,-118097.0000,6.1751,0.0000,18383.9105,18383.9105,301.5795,136480.9105,0.0000,-136480.9105,16.2007,9.7746,12.9877,8.6598,584535.6833,16.3725,16.4375,16.4050,-9.9293,3.7446,15.9056,15.9394,15.9225,-12.9061,9.9197,16.3725,16.3904,16.3815,-9.9453,-13.6643,9.8527,10.0615,9.9571,-30.7297,-3.7446,9.7746,9.8527,9.8136,-30.4803,-9.9197,9.7746,9.8310,9.8028,-30.3521,13.6643,0.1000,7.8141,-496877.3000,584535.6833
5656.0000,9.8375,16.3277,0.0000,382128.8000,-382128.8000,17.5657,0.0000,57585.1886,57585.1886,857.8815,439713.9886,0.0000,-439713.9886,9.8075,15.5370,0.0000,125294.1000,-125294.1000,6.5519,0.0000,19495.4606,19495.4606,319.9855,144789.5606,0.0000,-144789.5606,16.1530,9.7259,12.9395,8.8572,597859.4959,16.3277,16.4072,16.3675,-10.5139,3.6713,15.8495,15.8866,15.8680,-13.5219,10.2232,16.3277,16.3491,16.3384,-10.5990,-13.8945,9.8075,10.0336,9.9206,-31.2953,-3.6713,9.7259,9.8075,9.7667,-31.2155,-10.2232,9.7259,9.7857,9.7558,-31.1023,13.8945,0.1000,7.8141,-507422.9000,597859.4959
5657.0000,9.7640,16.2545,0.0000,392576.4000,-392576.4000,18.0414,0.0000,59070.6461,59070.6461,881.1124,451647.0461,0.0000,-451647.0461,9.7346,15.4644,0.0000,116841.5000,-116841.5000,6.1091,0.0000,18167.1148,18167.1148,298.3583,135008.6148,0.0000,-135008.6148,16.0980,9.6481,12.8731,8.9006,600793.8476,16.2545,16.3380,16.2962,-11.3851,3.9774,15.8089,15.8466,15.8277,-13.8732,10.0865,16.2545,16.2783,16.2664,-11.4705,-14.0640,9.7346,9.9546,9.8446,-32.2197,-3.9774,9.6481,9.7346,9.6914,-32.1442,-10.0865,9.6481,9.7101,9.6791,-32.0584,14.0640,0.1000,7.8141,-509417.9000,600793.8476
5658.0000,9.2745,15.7593,0.0000,297861.4000,-297861.4000,13.6827,0.0000,44378.0896,44378.0896,668.2407,342239.4896,0.0000,-342239.4896,9.2261,14.9532,0.0000,84022.9000,-84022.9000,4.3922,0.0000,13000.8111,13000.8111,214.5085,97023.7111,0.0000,-97023.7111,15.6760,9.0540,12.3650,6.8394,461658.3333,15.7593,15.9696,15.8645,-16.4821,3.0968,15.3735,15.4663,15.4199,-18.6436,7.4890,15.7593,15.8244,15.7919,-17.0785,-10.5859,9.2261,9.6094,9.4177,-37.2436,-3.0968,9.0540,9.2261,9.1400,-38.6891,-7.4890,9.0540,9.1765,9.1152,-38.7595,10.5859,0.1000,7.8141,-381884.3000,461658.3333
5659.0000,9.1778,15.6798,0.0000,278880.5000,-278880.5000,12.7741,0.0000,41470.2185,41470.2185,623.8672,320350.7185,0.0000,-320350.7185,9.1367,14.8718,0.0000,61993.2000,-61993.2000,3.2359,0.0000,9584.2666,9584.2666,158.0340,71577.4666,0.0000,-71577.4666,15.6082,8.9740,12.2911,6.0691,409665.6999,15.6798,15.8348,15.7573,-16.8622,3.1794,15.3490,15.4250,15.3870,-18.1293,6.4153,15.6798,15.7308,15.7053,-17.1210,-9.5947,9.1367,9.4637,9.3002,-37.7493,-3.1794,8.9740,9.1367,9.0554,-38.5631,-6.4153,8.9740,9.0831,9.0286,-38.6380,9.5947,0.1000,7.8141,-340873.7000,409665.6999
5660.0000,8.9224,15.4238,0.0000,204334.7000,-204334.7000,9.3543,0.0000,30232.1645,30232.1645,456.8486,234566.8645,0.0000,-234566.8645,8.8763,14.6110,0.0000,35651.5000,-35651.5000,1.8604,0.0000,5498.8727,5498.8727,90.8605,41150.3727,0.0000,-41150.3727,15.4467,8.5897,12.0182,4.3941,296600.7701,15.4238,15.6632,15.5435,-18.7835,2.4980,15.2140,15.3397,15.2769,-18.9307,4.3584,15.4238,15.5147,15.4692,-19.3084,-6.8563,8.8763,9.3271,9.1017,-39.4624,-2.4980,8.5897,8.8763,8.7330,-41.7302,-4.3584,8.5897,8.7750,8.6823,-42.0813,6.8563,0.1000,7.8141,-239986.2000,296600.7701
5661.0000,8.9674,15.4792,0.0000,192999.3000,-192999.3000,8.8223,0.0000,28580.3083,28580.3083,430.8683,221579.6083,0.0000,-221579.6083,8.9309,14.6701,0.0000,23895.0000,-23895.0000,1.2460,0.0000,3687.3426,3687.3426,60.8542,27582.3426,0.0000,-27582.3426,15.5058,8.6658,12.0858,3.9351,265621.4928,15.4792,15.6558,15.5675,-17.6816,2.5254,15.3301,15.4333,15.3817,-17.1139,3.7715,15.4792,15.5492,15.5142,-17.9016,-6.2969,8.9309,9.3200,9.1255,-38.3813,-2.5254,8.6658,8.9309,8.7983,-39.8655,-3.7715,8.6658,8.8260,8.7459,-40.1844,6.2969,0.1000,7.8141,-216894.3000,265621.4928
5662.0000,8.9727,15.4829,0.0000,163711.9000,-163711.9000,7.4855,0.0000,24245.8111,24245.8111,365.5794,187957.7111,0.0000,-187957.7111,8.9449,14.6834,0.0000,15088.2000,-15088.2000,0.7869,0.0000,2328.6183,2328.6183,38.4314,17416.8183,0.0000,-17416.8183,15.5568,8.5995,12.0782,3.2887,221984.6425,15.4829,15.6784,15.5806,-17.1038,2.2329,15.4191,15.5382,15.4787,-15.8154,3.0198,15.4829,15.5675,15.5252,-17.3640,-5.2526,8.9449,9.3733,9.1591,-37.5619,-2.2329,8.5995,8.9449,8.7722,-39.7076,-3.0198,8.5995,8.8025,8.7010,-40.2232,5.2526,0.1000,7.8141,-178800.1000,221984.6425
5663.0000,9.0391,15.5501,0.0000,148867.8000,-148867.8000,6.8070,0.0000,22076.2563,22076.2563,332.4418,170944.0563,0.0000,-170944.0563,9.0137,14.7524,0.0000,11549.8000,-11549.8000,0.6024,0.0000,1783.6246,1783.6246,29.4198,13333.4246,0.0000,-13333.4246,15.6342,8.6508,12.1425,2.9566,199572.3741,15.5501,15.7361,15.6431,-16.0803,2.0682,15.5142,15.6379,15.5761,-14.6967,2.6706,15.5501,15.6321,15.5911,-16.2957,-4.7388,9.0137,9.4521,9.2329,-36.4449,-2.0682,8.6508,9.0137,8.8322,-38.5847,-2.6706,8.6508,8.8589,8.7548,-39.1186,4.7388,0.1000,7.8141,-160417.6000,199572.3741
5664.0000,9.0977,15.6072,0.0000,129734.4000,-129734.4000,5.9344,0.0000,19261.1879,19261.1879,289.8254,148995.5879,0.0000,-148995.5879,9.0742,14.8122,0.0000,9671.2000,-9671.2000,0.5045,0.0000,1494.3328,1494.3328,24.6393,11165.5328,0.0000,-11165.5328,15.7077,8.6556,12.1816,2.5946,175138.4771,15.6072,15.8070,15.7071,-15.2242,1.8100,15.5901,15.7270,15.6586,-13.8722,2.3145,15.6072,15.6969,15.6521,-15.4802,-4.1244,9.0742,9.5575,9.3159,-35.4030,-1.8100,8.6556,9.0742,8.8649,-38.0234,-2.3145,8.6556,8.8959,8.7758,-38.6552,4.1244,0.1000,7.8141,-139405.6000,175138.4771
5665.0000,9.1762,15.6848,0.0000,124238.0000,-124238.0000,5.6849,0.0000,18473.8785,18473.8785,277.6406,142711.8785,0.0000,-142711.8785,9.1529,14.8905,0.0000,8228.4000,-8228.4000,0.4293,0.0000,1272.3152,1272.3152,20.9670,9500.7152,0.0000,-9500.7152,15.7867,8.7316,12.2591,2.4648,166375.9881,15.6848,15.8757,15.7802,-14.3654,1.7519,15.6818,15.8151,15.7484,-13.0084,2.1812,15.6848,15.7709,15.7278,-14.5834,-3.9330,9.1529,9.6399,9.3964,-34.5172,-1.7519,8.7316,9.1529,8.9422,-36.9914,-2.1812,8.7316,8.9696,8.8506,-37.6028,3.9330,0.1000,7.8141,-132466.4000,166375.9881
5666.0000,9.2465,15.7533,0.0000,113718.9000,-113718.9000,5.2059,0.0000,16933.4061,16933.4061,254.2486,130652.3061,0.0000,-130652.3061,9.2131,14.9499,0.0000,10939.8000,-10939.8000,0.5709,0.0000,1692.5050,1692.5050,27.8821,12632.3050,0.0000,-12632.3050,15.8416,8.7808,12.3112,2.3307,157323.8436,15.7533,15.9562,15.8547,-13.5795,1.5450,15.6847,15.8417,15.7632,-13.1090,2.1159,15.7533,15.8416,15.7975,-13.8579,-3.6609,9.2131,9.7494,9.4813,-33.6553,-1.5450,8.7808,9.2131,8.9970,-36.3767,-2.1159,8.7808,9.0342,8.9075,-36.9254,3.6609,0.1000,7.8141,-124658.7000,157323.8436
5667.0000,9.2923,15.7973,0.0000,104286.8000,-104286.8000,4.7761,0.0000,15543.1219,15543.1219,233.2559,119829.9219,0.0000,-119829.9219,9.2591,14.9952,0.0000,9596.4000,-9596.4000,0.5009,0.0000,1485.3010,1485.3010,24.4624,11081.7010,0.0000,-11081.7010,15.8970,8.7775,12.3372,2.1467,144904.6718,15.7973,16.0170,15.9071,-13.1238,1.4251,15.7512,15.9025,15.8269,-12.5094,1.9259,15.7973,15.8938,15.8455,-13.4434,-3.3510,9.2591,9.8367,9.5479,-33.0784,-1.4251,8.7775,9.2591,9.0183,-36.2035,-1.9259,8.7775,9.0608,8.9192,-36.8495,3.3510,0.1000,7.8141,-113883.2000,144904.6718
5668.0000,9.4017,15.9067,0.0000,128267.2000,-128267.2000,5.8759,0.0000,19159.1440,19159.1440,286.9688,147426.3440,0.0000,-147426.3440,9.3610,15.0971,0.0000,12560.0000,-12560.0000,0.6557,0.0000,1945.8557,1945.8557,32.0212,14505.8557,0.0000,-14505.8557,15.9559,9.0302,12.4931,2.5848,174475.5986,15.9067,16.0668,15.9868,-12.3394,1.7401,15.8014,15.9264,15.8639,-12.2896,2.3957,15.9067,15.9730,15.9399,-12.4672,-4.1358,9.3610,9.8337,9.5974,-32.7186,-1.7401,9.0302,9.3610,9.1956,-34.1175,-2.3957,9.0302,9.2199,9.1250,-34.3825,4.1358,0.1000,7.8141,-140827.2000,174475.5986
5669.0000,9.4286,15.9300,0.0000,137632.0000,-137632.0000,6.3089,0.0000,20569.1023,20569.1023,308.1167,158201.1023,0.0000,-158201.1023,9.4086,15.1434,0.0000,7516.6000,-7516.6000,0.3925,0.0000,1165.0326,1165.0326,19.1688,8681.6326,0.0000,-8681.6326,16.0102,9.0407,12.5255,2.6688,180142.3926,15.9300,16.0864,16.0082,-12.3266,1.9721,15.9299,16.0267,15.9783,-11.1126,2.3646,15.9300,16.0012,15.9656,-12.4240,-4.3368,9.4086,9.8320,9.6203,-32.6634,-1.9721,9.0407,9.4086,9.2246,-34.1334,-2.3646,9.0407,9.2452,9.1430,-34.5677,4.3368,0.1000,7.8141,-145148.6000,180142.3926
5670.0000,9.6410,16.1450,0.0000,222299.1000,-222299.1000,10.1916,0.0000,33365.5030,33365.5030,497.7393,255664.6030,0.0000,-255664.6030,9.6299,15.3656,0.0000,1054.0000,-1054.0000,0.0550,0.0000,163.7129,163.7129,2.6883,1217.7129,0.0000,-1217.7129,16.1862,9.4465,12.8163,3.9461,266361.7838,16.1450,16.2004,16.1727,-10.5115,3.3788,16.1870,16.2191,16.2031,-8.7536,3.4339,16.1450,16.1696,16.1573,-10.2980,-6.8127,9.6299,9.8521,9.7410,-31.3746,-3.3788,9.4465,9.6299,9.5382,-30.5746,-3.4339,9.4465,9.5363,9.4914,-30.5769,6.8127,0.1000,7.8141,-223353.1000,266361.7838
5671.0000,9.7707,16.2688,0.0000,274461.6000,-274461.6000,12.5987,0.0000,41303.6756,41303.6756,615.2988,315765.2756,0.0000,-315765.2756,9.7650,15.4980,0.0000,4432.1000,-4432.1000,0.2316,0.0000,689.3331,689.3331,11.3116,5121.4331,0.0000,-5121.4331,16.2966,9.6067,12.9516,4.9046,331061.6730,16.2688,16.3137,16.2913,-9.5129,4.1224,16.2703,16.3097,16.2900,-8.3582,4.3540,16.2688,16.2899,16.2793,-9.3214,-8.4763,9.7650,9.9419,9.8535,-30.3644,-4.1224,9.6067,9.7650,9.6859,-29.5513,-4.3540,9.6067,9.6874,9.6471,-29.5207,8.4763,0.1000,7.8141,-278893.7000,331061.6730
5672.0000,9.9238,16.4196,0.0000,297363.4000,-297363.4000,13.6604,0.0000,44890.8208,44890.8208,667.1498,342254.2208,0.0000,-342254.2208,9.9052,15.6369,0.0000,41473.9000,-41473.9000,2.1682,0.0000,6459.5647,6459.5647,105.8915,47933.4647,0.0000,-47933.4647,16.3495,9.7974,13.0735,5.9261,400010.5898,16.4196,16.4555,16.4375,-8.2176,3.8307,16.1596,16.2125,16.1860,-10.1479,5.9989,16.4196,16.4331,16.4264,-8.0563,-9.8296,9.9052,10.0830,9.9941,-29.0849,-3.8307,9.7974,9.9052,9.8513,-28.2426,-5.9989,9.7974,9.8618,9.8296,-28.0509,9.8296,0.1000,7.8141,-338837.3000,400010.5898
5673.0000,9.9270,16.4170,0.0000,310158.5000,-310158.5000,14.2610,0.0000,46825.4861,46825.4861,696.4858,356983.9861,0.0000,-356983.9861,9.9035,15.6328,0.0000,57480.9000,-57480.9000,3.0063,0.0000,8952.5039,8952.5039,146.8222,66433.4039,0.0000,-66433.4039,16.3246,9.7919,13.0582,6.4456,435078.7454,16.4170,16.4758,16.4464,-8.6752,3.7516,16.1008,16.1478,16.1243,-11.0094,6.7579,16.4170,16.4383,16.4277,-8.6310,-10.5095,9.9035,10.1058,10.0046,-29.4806,-3.7516,9.7919,9.9035,9.8477,-29.0162,-6.7579,9.7919,9.8632,9.8275,-28.8652,10.5095,0.1000,7.8141,-367639.4000,435078.7454
5674.0000,9.9091,16.3987,0.0000,322478.5000,-322478.5000,14.8278,0.0000,48667.5379,48667.5379,724.1651,371146.0379,0.0000,-371146.0379,9.8830,15.6122,0.0000,69188.3000,-69188.3000,3.6186,0.0000,10773.6816,10773.6816,176.7253,79961.9816,0.0000,-79961.9816,16.2892,9.7773,13.0332,6.8639,463310.0822,16.3987,16.4646,16.4316,-9.1989,3.7364,16.0452,16.0904,16.0678,-11.6940,7.3550,16.3987,16.4210,16.4098,-9.1935,-11.0914,9.8830,10.0935,9.9882,-30.0016,-3.7364,9.7773,9.8830,9.8301,-29.6525,-7.3550,9.7773,9.8470,9.8121,-29.5121,11.0914,0.1000,7.8141,-391666.8000,463310.0822
5675.0000,9.8437,16.3329,0.0000,329499.4000,-329499.4000,15.1490,0.0000,49660.4336,49660.4336,739.8529,379159.8336,0.0000,-379159.8336,9.8164,15.5455,0.0000,71934.6000,-71934.6000,3.7620,0.0000,11193.8485,11193.8485,183.7287,83128.4485,0.0000,-83128.4485,16.2262,9.7062,12.9662,7.0455,475568.3515,16.3329,16.4103,16.3716,-10.1291,3.7957,15.9798,16.0268,16.0033,-12.4097,7.5577,16.3329,16.3590,16.3459,-10.1696,-11.3533,9.8164,10.0362,9.9263,-30.9350,-3.7957,9.7062,9.8164,9.7613,-30.7447,-7.5577,9.7062,9.7794,9.7428,-30.6382,11.3533,0.1000,7.8141,-401434.0000,475568.3515
5676.0000,9.7627,16.2530,0.0000,337423.3000,-337423.3000,15.5073,0.0000,50770.4954,50770.4954,757.3524,388193.7954,0.0000,-388193.7954,9.7366,15.4662,0.0000,66727.2000,-66727.2000,3.4889,0.0000,10375.2842,10375.2842,170.3945,77102.4842,0.0000,-77102.4842,16.1620,9.6208,12.8914,7.1002,479263.9196,16.2530,16.3349,16.2939,-11.1049,4.0061,15.9305,15.9784,15.9544,-12.8697,7.4951,16.2530,16.2816,16.2673,-11.1522,-11.5012,9.7366,9.9538,9.8452,-31.9355,-4.0061,9.6208,9.7366,9.6787,-31.8091,-7.4951,9.6208,9.6962,9.6585,-31.7408,11.5012,0.1000,7.8141,-404150.5000,479263.9196
5677.0000,9.7735,16.2671,0.0000,345042.8000,-345042.8000,15.8499,0.0000,51928.4518,51928.4518,774.0846,396971.2518,0.0000,-396971.2518,9.7469,15.4779,0.0000,79183.8000,-79183.8000,4.1393,0.0000,12313.3904,12313.3904,202.1556,91497.1904,0.0000,-91497.1904,16.1495,9.6464,12.8979,7.4278,501378.0460,16.2671,16.3384,16.3027,-10.9104,3.9035,15.8955,15.9403,15.9179,-13.1670,8.0428,16.2671,16.2903,16.2787,-10.9239,-11.9464,9.7469,9.9568,9.8518,-31.7469,-3.9035,9.6464,9.7469,9.6966,-31.5231,-8.0428,9.6464,9.7137,9.6800,-31.4217,11.9464,0.1000,7.8141,-424226.6000,501378.0460
5678.0000,9.7152,16.2073,0.0000,349133.9000,-349133.9000,16.0389,0.0000,52481.6567,52481.6567,783.3127,401615.5567,0.0000,-401615.5567,9.6882,15.4186,0.0000,77084.0000,-77084.0000,4.0296,0.0000,11979.9247,11979.9247,196.8008,89063.9247,0.0000,-89063.9247,16.1004,9.5798,12.8401,7.4774,504726.0468,16.2073,16.2894,16.2483,-11.5763,4.0031,15.8525,15.8989,15.8757,-13.5390,8.0327,16.2073,16.2349,16.2211,-11.6333,-12.0358,9.6882,9.9052,9.7967,-32.4044,-4.0031,9.5798,9.6882,9.6340,-32.3278,-8.0327,9.5798,9.6520,9.6159,-32.2607,12.0358,0.1000,7.8141,-426217.9000,504726.0468
5679.0000,9.6630,16.1564,0.0000,352247.7000,-352247.7000,16.1764,0.0000,52893.4813,52893.4813,790.0273,405141.1813,0.0000,-405141.1813,9.6366,15.3676,0.0000,74076.0000,-74076.0000,3.8717,0.0000,11506.6198,11506.6198,189.0883,85582.6198,0.0000,-85582.6198,16.0569,9.5262,12.7915,7.4813,504988.5523,16.1564,16.2393,16.1979,-12.0980,4.1015,15.8160,15.8633,15.8396,-13.8207,7.9733,16.1564,16.1847,16.1706,-12.1523,-12.0748,9.6366,9.8514,9.7440,-32.9389,-4.1015,9.5262,9.6366,9.5814,-32.8866,-7.9733,9.5262,9.5990,9.5626,-32.8365,12.0748,0.1000,7.8141,-426323.7000,504988.5523
