Hours,HPHtgLd_W,HPClgLd_W
1483,3177.8,0
1484,3851.7,0
1485,4495.9,0
1486,4863.9,0
1487,13283.3,0
1488,15129,0
1489,14825.2,0
1490,16848.1,0
1491,15734.9,0
1492,17635.9,0
1493,16361.9,0
1494,18282.7,0
1495,9018.2,0
1496,7405.4,0
1497,5498.3,0
1498,4624.4,0
1499,4065.3,0
1500,3264.5,0
1501,4148.8,0
1502,4241.3,0
1503,4234.8,0
1504,3160.7,0
1505,3409,0
1506,5240.2,0
1507,14801.7,0
1508,17958.8,0
1509,17293.4,0
1510,19660.3,0
1511,18309.3,0
1512,20455.4,0
1513,18934.7,0
1514,20939.8,0
1515,18851,0
1516,20666.5,0
1517,19082.4,0
1518,21042.7,0
1519,18941.7,0
1520,20118.6,0
1521,17947.1,0
1522,18577.4,0
1523,14578,0
1524,14579.6,0
1525,12111,0
1526,12524.6,0
1527,10698.8,0
